flo2d_250_station_id,ob_1_id,ob_1_dist,ob_2_id,ob_2_dist,ob_3_id,ob_3_dist,ob_4_id,ob_4_dist,ob_5_id,ob_5_dist,ob_6_id,ob_6_dist,ob_7_id,ob_7_dist,ob_8_id,ob_8_dist,ob_9_id,ob_9_dist,ob_10_id,ob_10_dist
1,100038,4.114555901809856,100056,7.943480991719326,100043,8.75294551192633,100064,9.190361591801391,100057,10.823019191401741,100042,14.660071731072403,100039,52.87664807857445,100063,58.12085774616928,100037,62.37595216303759,100041,95.69002210395053
2,100038,4.042256384029725,100056,7.9369443731065195,100043,8.832978438613882,100064,9.407625476817758,100057,10.847799830151622,100042,14.788362300487154,100039,52.751397223602794,100063,58.05041600167333,100037,62.38863117219366,100041,95.57418369792647
3,100038,3.984520921613473,100056,7.938361639919245,100043,8.919375812594648,100064,9.62654620976838,100057,10.87833083270428,100042,14.919782828048097,100039,52.62704825261421,100063,57.9809778416167,100037,62.40231959414246,100041,95.45886624743318
4,100038,3.952921792490039,100056,7.958751060563287,100043,9.022163576958217,100064,9.852255875830377,100057,10.925467936045033,100042,15.063535442046625,100039,52.51323373794936,100063,57.92317412810548,100037,62.42803460504801,100041,95.3538967768429
5,100038,3.926164591477605,100056,7.976015601196121,100043,9.120624935013975,100064,10.07405221114182,100057,10.967304893276077,100042,15.200887023081986,100039,52.39073023875104,100063,57.85576626424561,100037,62.443736988119305,100041,95.23963864899905
6,100038,3.9153743981253855,100056,8.001268146582289,100043,9.225356928352022,100064,10.298194461759389,100057,11.01493984194509,100042,15.341752476963322,100039,52.26861190278974,100063,57.78908103063277,100037,62.460522643099836,100041,95.12540505865623
7,100038,4.325413160947053,100056,7.808869771132814,100064,8.207801106515065,100043,8.262087790933013,100057,10.539207638434725,100042,13.963989798411852,100039,53.17784077438465,100063,58.180494994359385,100037,62.09266034256815,100041,95.94376463332192
8,100038,4.197001010365622,100056,7.769813669564055,100043,8.316544365515806,100064,8.420452705433146,100057,10.540743943019487,100042,14.08070809276755,100039,53.048545746440055,100063,58.10578436851823,100037,62.10133544078061,100041,95.82560099120666
9,100038,4.080041647881926,100056,7.738725066457367,100043,8.378187725548813,100064,8.635181088863181,100057,10.548268668689445,100042,14.200914529363876,100039,52.92012815515539,100063,58.03206576631289,100037,62.11102606286567,100041,95.70795126380516
10,100038,3.9755460156717475,100056,7.715700274195858,100043,8.446860528710788,100064,8.851835120574808,100057,10.561769014843577,100042,14.324521294169651,100039,52.79259440374634,100063,57.95934297289903,100037,62.12173173330108,100041,95.59081734873992
11,100038,3.8845200865123224,100056,7.700811622302984,100043,8.522392848094027,100064,9.070276812946501,100057,10.581222110746923,100042,14.451441135459639,100039,52.665950912827554,100063,57.887619741193724,100037,62.1334519274213,100041,95.4742011444657
12,100038,3.8079299345865696,100056,7.694106342959558,100043,8.604604046662322,100064,9.290380069106503,100057,10.606595202590652,100042,14.581587541471135,100039,52.54020412022607,100063,57.81689979133687,100037,62.1461860715453,100041,95.35810455045508
13,100038,3.746660962163838,100056,7.695605827600547,100043,8.693304640203683,100064,9.512029545581761,100057,10.637845929873432,100042,14.714874900447,100039,52.41536047957592,100063,57.74718680929635,100037,62.1599335422466,100041,95.24252946662831
14,100038,3.701474065270337,100056,7.705305284431077,100043,8.788298139532898,100064,9.735119630115804,100057,10.674922672614992,100042,14.851218642937557,100039,52.291426459656066,100063,57.67848444609424,100037,62.17469366730298,100041,95.12747779391515
15,100038,4.7492214016756025,100064,7.2320177981392355,100056,7.799553311714607,100043,7.865729094110052,100057,10.340279268137898,100042,13.301195763568854,100039,53.48852454587714,100063,58.248261251618025,100037,61.81426838432041,100041,96.19877406493207
16,100038,4.577719450320957,100064,7.4386088108443955,100056,7.72783230864436,100043,7.890964051403675,100057,10.317391660235957,100042,13.404848108673328,100039,53.35524921768982,100063,58.169296461747926,100037,61.81889777150618,100041,96.07829613537488
17,100038,4.413868000400185,100064,7.647877126934714,100056,7.66368425608818,100043,7.924092186303381,100057,10.30058589575591,100042,13.512379533301948,100039,53.22282669932986,100063,58.09131142974987,100037,61.82454825905397,100041,95.95832502446491
